icd_code,ccs,icd_version
0LTP4ZZ,160,10
0LTQ0ZZ,160,10
0LTQ4ZZ,160,10
0LTR0ZZ,160,10
0LTR4ZZ,160,10
0LTS0ZZ,160,10
0LTS4ZZ,160,10
0LTT0ZZ,160,10
0LTT4ZZ,160,10
0LTV0ZZ,160,10
0LTV4ZZ,160,10
0LTW0ZZ,160,10
0LTW4ZZ,160,10
0LU007Z,160,10
0LU00JZ,160,10
0LU00KZ,160,10
0LU047Z,160,10
0LU04JZ,160,10
0LU04KZ,160,10
0LU107Z,160,10
0LU10JZ,160,10
0LU10KZ,160,10
0LU147Z,160,10
0LU14JZ,160,10
0LU14KZ,160,10
0LU207Z,160,10
0LU20JZ,160,10
0LU20KZ,160,10
0LU247Z,160,10
0LU24JZ,160,10
0LU24KZ,160,10
0LU307Z,160,10
0LU30JZ,160,10
0LU30KZ,160,10
0LU347Z,160,10
0LU34JZ,160,10
0LU34KZ,160,10
0LU407Z,160,10
0LU40JZ,160,10
0LU40KZ,160,10
0LU447Z,160,10
0LU44JZ,160,10
0LU44KZ,160,10
0LU507Z,160,10
0LU50JZ,160,10
0LU50KZ,160,10
0LU547Z,160,10
0LU54JZ,160,10
0LU54KZ,160,10
0LU607Z,160,10
0LU60JZ,160,10
0LU60KZ,160,10
0LU647Z,160,10
0LU64JZ,160,10
0LU64KZ,160,10
0LU707Z,160,10
0LU70JZ,160,10
0LU70KZ,160,10
0LU747Z,160,10
0LU74JZ,160,10
0LU74KZ,160,10
0LU807Z,160,10
0LU80JZ,160,10
0LU80KZ,160,10
0LU847Z,160,10
0LU84JZ,160,10
0LU84KZ,160,10
0LU907Z,160,10
0LU90JZ,160,10
0LU90KZ,160,10
0LU947Z,160,10
0LU94JZ,160,10
0LU94KZ,160,10
0LUB07Z,160,10
0LUB0JZ,160,10
0LUB0KZ,160,10
0LUB47Z,160,10
0LUB4JZ,160,10
0LUB4KZ,160,10
0LUC07Z,160,10
0LUC0JZ,160,10
0LUC0KZ,160,10
0LUC47Z,160,10
0LUC4JZ,160,10
0LUC4KZ,160,10
0LUD07Z,160,10
0LUD0JZ,160,10
0LUD0KZ,160,10
0LUD47Z,160,10
0LUD4JZ,160,10
0LUD4KZ,160,10
0LUF07Z,160,10
0LUF0JZ,160,10
0LUF0KZ,160,10
0LUF47Z,160,10
0LUF4JZ,160,10
0LUF4KZ,160,10
0LUG07Z,160,10
0LUG0JZ,160,10
0LUG0KZ,160,10
0LUG47Z,160,10
0LUG4JZ,160,10
0LUG4KZ,160,10
0LUH07Z,160,10
0LUH0JZ,160,10
0LUH0KZ,160,10
0LUH47Z,160,10
0LUH4JZ,160,10
0LUH4KZ,160,10
0LUJ07Z,160,10
0LUJ0JZ,160,10
0LUJ0KZ,160,10
0LUJ47Z,160,10
0LUJ4JZ,160,10
0LUJ4KZ,160,10
0LUK07Z,160,10
0LUK0JZ,160,10
0LUK0KZ,160,10
0LUK47Z,160,10
0LUK4JZ,160,10
0LUK4KZ,160,10
0LUL07Z,160,10
0LUL0JZ,160,10
0LUL0KZ,160,10
0LUL47Z,160,10
0LUL4JZ,160,10
0LUL4KZ,160,10
0LUM07Z,160,10
0LUM0JZ,160,10
0LUM0KZ,160,10
0LUM47Z,160,10
0LUM4JZ,160,10
0LUM4KZ,160,10
0LUN07Z,160,10
0LUN0JZ,160,10
0LUN0KZ,160,10
0LUN47Z,160,10
0LUN4JZ,160,10
0LUN4KZ,160,10
0LUP07Z,160,10
0LUP0JZ,160,10
0LUP0KZ,160,10
0LUP47Z,160,10
0LUP4JZ,160,10
0LUP4KZ,160,10
0LUQ07Z,160,10
0LUQ0JZ,160,10
0LUQ0KZ,160,10
0LUQ47Z,160,10
0LUQ4JZ,160,10
0LUQ4KZ,160,10
0LUR07Z,160,10
0LUR0JZ,160,10
0LUR0KZ,160,10
0LUR47Z,160,10
0LUR4JZ,160,10
0LUR4KZ,160,10
0LUS07Z,160,10
0LUS0JZ,160,10
0LUS0KZ,160,10
0LUS47Z,160,10
0LUS4JZ,160,10
0LUS4KZ,160,10
0LUT07Z,160,10
0LUT0JZ,160,10
0LUT0KZ,160,10
0LUT47Z,160,10
0LUT4JZ,160,10
0LUT4KZ,160,10
0LUV07Z,160,10
0LUV0JZ,160,10
0LUV0KZ,160,10
0LUV47Z,160,10
0LUV4JZ,160,10
0LUV4KZ,160,10
0LUW07Z,160,10
0LUW0JZ,160,10
0LUW0KZ,160,10
0LUW47Z,160,10
0LUW4JZ,160,10
0LUW4KZ,160,10
0LWX00Z,160,10
0LWX07Z,160,10
0LWX0JZ,160,10
0LWX0KZ,160,10
0LWX0YZ,160,10
0LWX30Z,160,10
0LWX37Z,160,10
0LWX3JZ,160,10
0LWX3KZ,160,10
0LWX40Z,160,10
0LWX47Z,160,10
0LWX4JZ,160,10
0LWX4KZ,160,10
0LWY00Z,160,10
0LWY07Z,160,10
0LWY0JZ,160,10
0LWY0KZ,160,10
0LWY0YZ,160,10
0LWY30Z,160,10
0LWY37Z,160,10
0LWY3JZ,160,10
0LWY3KZ,160,10
0LWY40Z,160,10
0LWY47Z,160,10
0LWY4JZ,160,10
0LWY4KZ,160,10
0LX00ZZ,160,10
0LX04ZZ,160,10
0LX10ZZ,160,10
0LX14ZZ,160,10
0LX20ZZ,160,10
0LX24ZZ,160,10
0LX30ZZ,160,10
0LX34ZZ,160,10
0LX40ZZ,160,10
0LX44ZZ,160,10
0LX50ZZ,160,10
0LX54ZZ,160,10
0LX60ZZ,160,10
0LX64ZZ,160,10
0LX70ZZ,160,10
0LX74ZZ,160,10
0LX80ZZ,160,10
0LX84ZZ,160,10
0LX90ZZ,160,10
0LX94ZZ,160,10
0LXB0ZZ,160,10
0LXB4ZZ,160,10
0LXC0ZZ,160,10
0LXC4ZZ,160,10
0LXD0ZZ,160,10
0LXD4ZZ,160,10
0LXF0ZZ,160,10
0LXF4ZZ,160,10
0LXG0ZZ,160,10
0LXG4ZZ,160,10
0LXH0ZZ,160,10
0LXH4ZZ,160,10
0LXJ0ZZ,160,10
0LXJ4ZZ,160,10
0LXK0ZZ,160,10
0LXK4ZZ,160,10
0LXL0ZZ,160,10
0LXL4ZZ,160,10
0LXM0ZZ,160,10
0LXM4ZZ,160,10
0LXN0ZZ,160,10
0LXN4ZZ,160,10
0LXP0ZZ,160,10
0LXP4ZZ,160,10
0LXQ0ZZ,160,10
0LXQ4ZZ,160,10
0LXR0ZZ,160,10
0LXR4ZZ,160,10
0LXS0ZZ,160,10
0LXS4ZZ,160,10
0LXT0ZZ,160,10
0LXT4ZZ,160,10
0LXV0ZZ,160,10
0LXV4ZZ,160,10
0LXW0ZZ,160,10
0LXW4ZZ,160,10
0XRL07N,160,10
0XRL07P,160,10
0XRL47N,160,10
0XRL47P,160,10
0XRM07N,160,10
0XRM07P,160,10
0XRM47N,160,10
0XRM47P,160,10
0XXN0ZL,160,10
0XXP0ZM,160,10
0N500ZZ,161,10
0N503ZZ,161,10
0N504ZZ,161,10
0N510ZZ,161,10
0N513ZZ,161,10
0N514ZZ,161,10
0N520ZZ,161,10
0N523ZZ,161,10
0N524ZZ,161,10
0N530ZZ,161,10
0N533ZZ,161,10
0N534ZZ,161,10
0N540ZZ,161,10
0N543ZZ,161,10
0N544ZZ,161,10
0N550ZZ,161,10
0N553ZZ,161,10
0N554ZZ,161,10
0N560ZZ,161,10
0N563ZZ,161,10
0N564ZZ,161,10
0N570ZZ,161,10
0N573ZZ,161,10
0N574ZZ,161,10
0N580ZZ,161,10
0N583ZZ,161,10
0N584ZZ,161,10
0N5B0ZZ,161,10
0N5B3ZZ,161,10
0N5B4ZZ,161,10
0N5C0ZZ,161,10
0N5C3ZZ,161,10
0N5C4ZZ,161,10
0N5D0ZZ,161,10
0N5D3ZZ,161,10
0N5D4ZZ,161,10
0N5F0ZZ,161,10
0N5F3ZZ,161,10
0N5F4ZZ,161,10
0N5G0ZZ,161,10
0N5G3ZZ,161,10
0N5G4ZZ,161,10
0N5H0ZZ,161,10
0N5H3ZZ,161,10
0N5H4ZZ,161,10
0N5J0ZZ,161,10
0N5J3ZZ,161,10
0N5J4ZZ,161,10
0N5K0ZZ,161,10
0N5K3ZZ,161,10
0N5K4ZZ,161,10
0N5L0ZZ,161,10
0N5L3ZZ,161,10
0N5L4ZZ,161,10
0N5M0ZZ,161,10
0N5M3ZZ,161,10
0N5M4ZZ,161,10
0N5N0ZZ,161,10
0N5N3ZZ,161,10
0N5N4ZZ,161,10
0N5P0ZZ,161,10
0N5P3ZZ,161,10
0N5P4ZZ,161,10
0N5Q0ZZ,161,10
0N5Q3ZZ,161,10
0N5Q4ZZ,161,10
0N5R0ZZ,161,10
0N5R3ZZ,161,10
0N5R4ZZ,161,10
0N5S0ZZ,161,10
0N5S3ZZ,161,10
0N5S4ZZ,161,10
0N5T0ZZ,161,10
0N5T3ZZ,161,10
0N5T4ZZ,161,10
0N5V0ZZ,161,10
0N5V3ZZ,161,10
0N5V4ZZ,161,10
0N5X0ZZ,161,10
0N5X3ZZ,161,10
0N5X4ZZ,161,10
0N800ZZ,161,10
0N803ZZ,161,10
0N804ZZ,161,10
0N810ZZ,161,10
0N813ZZ,161,10
0N814ZZ,161,10
0N820ZZ,161,10
0N823ZZ,161,10
0N824ZZ,161,10
0N830ZZ,161,10
0N833ZZ,161,10
0N834ZZ,161,10
0N840ZZ,161,10
0N843ZZ,161,10
0N844ZZ,161,10
0N850ZZ,161,10
0N853ZZ,161,10
0N854ZZ,161,10
0N860ZZ,161,10
0N863ZZ,161,10
0N864ZZ,161,10
0N870ZZ,161,10
0N873ZZ,161,10
0N874ZZ,161,10
0N880ZZ,161,10
0N883ZZ,161,10
0N884ZZ,161,10
0N8C0ZZ,161,10
0N8C3ZZ,161,10
0N8C4ZZ,161,10
0N8D0ZZ,161,10
0N8D3ZZ,161,10
0N8D4ZZ,161,10
0N8F0ZZ,161,10
0N8F3ZZ,161,10
0N8F4ZZ,161,10
0N8G0ZZ,161,10
0N8G3ZZ,161,10
0N8G4ZZ,161,10
0N8H0ZZ,161,10
0N8H3ZZ,161,10
0N8H4ZZ,161,10
0N8J0ZZ,161,10
0N8J3ZZ,161,10
0N8J4ZZ,161,10
0N8K0ZZ,161,10
0N8K3ZZ,161,10
0N8K4ZZ,161,10
0N8L0ZZ,161,10
0N8L3ZZ,161,10
0N8L4ZZ,161,10
0N8M0ZZ,161,10
0N8M3ZZ,161,10
0N8M4ZZ,161,10
0N8N0ZZ,161,10
0N8N3ZZ,161,10
0N8N4ZZ,161,10
0N8P0ZZ,161,10
0N8P3ZZ,161,10
0N8P4ZZ,161,10
0N8Q0ZZ,161,10
0N8Q3ZZ,161,10
0N8Q4ZZ,161,10
0N8R0ZZ,161,10
0N8R3ZZ,161,10
0N8R4ZZ,161,10
0N8S0ZZ,161,10
0N8S3ZZ,161,10
0N8S4ZZ,161,10
0N8T0ZZ,161,10
0N8T3ZZ,161,10
0N8T4ZZ,161,10
0N8V0ZZ,161,10
0N8V3ZZ,161,10
0N8V4ZZ,161,10
0N8X0ZZ,161,10
0N8X3ZZ,161,10
0N8X4ZZ,161,10
0N9000Z,161,10
0N900ZZ,161,10
0N9040Z,161,10
0N904ZZ,161,10
0N9100Z,161,10
0N910ZZ,161,10
0N9140Z,161,10
0N914ZZ,161,10
0N9200Z,161,10
0N920ZZ,161,10
0N9240Z,161,10
0N924ZZ,161,10
0N9300Z,161,10
0N930ZZ,161,10
0N9340Z,161,10
0N934ZZ,161,10
0N9400Z,161,10
0N940ZZ,161,10
0N9440Z,161,10
0N944ZZ,161,10
0N9500Z,161,10
0N950ZZ,161,10
0N9540Z,161,10
0N954ZZ,161,10
0N9600Z,161,10
0N960ZZ,161,10
0N9640Z,161,10
0N964ZZ,161,10
0N9700Z,161,10
0N970ZZ,161,10
0N9740Z,161,10
0N974ZZ,161,10
0N9800Z,161,10
0N980ZZ,161,10
0N9840Z,161,10
0N984ZZ,161,10
0N9C00Z,161,10
0N9C0ZZ,161,10
0N9C40Z,161,10
0N9C4ZZ,161,10
0N9D00Z,161,10
0N9D0ZZ,161,10
0N9D40Z,161,10
0N9D4ZZ,161,10
0N9F00Z,161,10
0N9F0ZZ,161,10
0N9F40Z,161,10
0N9F4ZZ,161,10
0N9G00Z,161,10
0N9G0ZZ,161,10
0N9G40Z,161,10
0N9G4ZZ,161,10
0N9H00Z,161,10
0N9H0ZZ,161,10
0N9H40Z,161,10
0N9H4ZZ,161,10
0N9J00Z,161,10
0N9J0ZZ,161,10
0N9J40Z,161,10
0N9J4ZZ,161,10
0N9K00Z,161,10
0N9K0ZZ,161,10
0N9K40Z,161,10
0N9K4ZZ,161,10
0N9L00Z,161,10
0N9L0ZZ,161,10
0N9L40Z,161,10
0N9L4ZZ,161,10
0N9M00Z,161,10
0N9M0ZZ,161,10
0N9M40Z,161,10
0N9M4ZZ,161,10
0N9N00Z,161,10
0N9N0ZZ,161,10
0N9N40Z,161,10
0N9N4ZZ,161,10
0N9P00Z,161,10
0N9P0ZZ,161,10
0N9P40Z,161,10
0N9P4ZZ,161,10
0N9Q00Z,161,10
0N9Q0ZZ,161,10
0N9Q40Z,161,10
0N9Q4ZZ,161,10
0N9X00Z,161,10
0N9X0ZZ,161,10
0N9X40Z,161,10
0N9X4ZZ,161,10
0NC10ZZ,161,10
0NC13ZZ,161,10
0NC14ZZ,161,10
0NC20ZZ,161,10
0NC23ZZ,161,10
0NC24ZZ,161,10
0NC30ZZ,161,10
0NC33ZZ,161,10
0NC34ZZ,161,10
0NC40ZZ,161,10
0NC43ZZ,161,10
0NC44ZZ,161,10
0NC50ZZ,161,10
0NC53ZZ,161,10
0NC54ZZ,161,10
0NC60ZZ,161,10
0NC63ZZ,161,10
0NC64ZZ,161,10
0NC70ZZ,161,10
0NC73ZZ,161,10
0NC74ZZ,161,10
0NC80ZZ,161,10
0NC83ZZ,161,10
0NC84ZZ,161,10
0NCC0ZZ,161,10
0NCC3ZZ,161,10
0NCC4ZZ,161,10
0NCD0ZZ,161,10
0NCD3ZZ,161,10
0NCD4ZZ,161,10
0NCF0ZZ,161,10
0NCF3ZZ,161,10
0NCF4ZZ,161,10
0NCG0ZZ,161,10
0NCG3ZZ,161,10
0NCG4ZZ,161,10
0NCH0ZZ,161,10
0NCH3ZZ,161,10
0NCH4ZZ,161,10
0NCJ0ZZ,161,10
0NCJ3ZZ,161,10
0NCJ4ZZ,161,10
0NCK0ZZ,161,10
0NCK3ZZ,161,10
0NCK4ZZ,161,10
0NCL0ZZ,161,10
0NCL3ZZ,161,10
0NCL4ZZ,161,10
0NCM0ZZ,161,10
0NCM3ZZ,161,10
0NCM4ZZ,161,10
0NCN0ZZ,161,10
0NCN3ZZ,161,10
0NCN4ZZ,161,10
0NCP0ZZ,161,10
0NCP3ZZ,161,10
0NCP4ZZ,161,10
0NCQ0ZZ,161,10
0NCQ3ZZ,161,10
0NCQ4ZZ,161,10
0NCX0ZZ,161,10
0NCX3ZZ,161,10
0NCX4ZZ,161,10
0NH00MZ,161,10
0NH03MZ,161,10
0NH04MZ,161,10
0NHW0MZ,161,10
0NHW3MZ,161,10
0NHW4MZ,161,10
0NN10ZZ,161,10
0NN13ZZ,161,10
0NN14ZZ,161,10
0NN20ZZ,161,10
0NN23ZZ,161,10
0NN24ZZ,161,10
0NN30ZZ,161,10
0NN33ZZ,161,10
0NN34ZZ,161,10
0NN40ZZ,161,10
0NN43ZZ,161,10
0NN44ZZ,161,10
0NN50ZZ,161,10
0NN53ZZ,161,10
0NN54ZZ,161,10
0NN60ZZ,161,10
0NN63ZZ,161,10
0NN64ZZ,161,10
0NN70ZZ,161,10
0NN73ZZ,161,10
0NN74ZZ,161,10
0NN80ZZ,161,10
0NN83ZZ,161,10
0NN84ZZ,161,10
0NNC0ZZ,161,10
0NNC3ZZ,161,10
0NNC4ZZ,161,10
0NND0ZZ,161,10
0NND3ZZ,161,10
0NND4ZZ,161,10
0NNF0ZZ,161,10
0NNF3ZZ,161,10
0NNF4ZZ,161,10
0NNG0ZZ,161,10
0NNG3ZZ,161,10
0NNG4ZZ,161,10
0NNH0ZZ,161,10
0NNH3ZZ,161,10
0NNH4ZZ,161,10
0NNJ0ZZ,161,10
0NNJ3ZZ,161,10
0NNJ4ZZ,161,10
0NNK0ZZ,161,10
0NNK3ZZ,161,10
0NNK4ZZ,161,10
0NNL0ZZ,161,10
0NNL3ZZ,161,10
0NNL4ZZ,161,10
0NNM0ZZ,161,10
0NNM3ZZ,161,10
0NNM4ZZ,161,10
0NNN0ZZ,161,10
0NNN3ZZ,161,10
0NNN4ZZ,161,10
0NNP0ZZ,161,10
0NNP3ZZ,161,10
0NNP4ZZ,161,10
0NNQ0ZZ,161,10
0NNQ3ZZ,161,10
0NNQ4ZZ,161,10
0NNR0ZZ,161,10
0NNR3ZZ,161,10
0NNR4ZZ,161,10
0NNS0ZZ,161,10
0NNS3ZZ,161,10
0NNS4ZZ,161,10
0NNT0ZZ,161,10
0NNT3ZZ,161,10
0NNT4ZZ,161,10
0NNV0ZZ,161,10
0NNV3ZZ,161,10
0NNV4ZZ,161,10
0NNX0ZZ,161,10
0NNX3ZZ,161,10
0NNX4ZZ,161,10
0NP000Z,161,10
0NP004Z,161,10
0NP005Z,161,10
0NP007Z,161,10
0NP00JZ,161,10
0NP00KZ,161,10
0NP00MZ,161,10
0NP00NZ,161,10
0NP00SZ,161,10
0NP030Z,161,10
0NP034Z,161,10
0NP037Z,161,10
0NP03JZ,161,10
0NP03KZ,161,10
0NP03MZ,161,10
0NP03SZ,161,10
0NP040Z,161,10
0NP044Z,161,10
0NP047Z,161,10
0NP04JZ,161,10
0NP04KZ,161,10
0NP04MZ,161,10
0NP04SZ,161,10
0NP0X4Z,161,10
0NP0XMZ,161,10
0NP0XSZ,161,10
0NPW00Z,161,10
0NPW04Z,161,10
0NPW07Z,161,10
0NPW0JZ,161,10
0NPW0KZ,161,10
0NPW0MZ,161,10
0NPW30Z,161,10
0NPW34Z,161,10
0NPW37Z,161,10
0NPW3JZ,161,10
0NPW3KZ,161,10
0NPW3MZ,161,10
0NPW40Z,161,10
0NPW44Z,161,10
0NPW47Z,161,10
0NPW4JZ,161,10
0NPW4KZ,161,10
0NPW4MZ,161,10
0NPWX4Z,161,10
0NQ00ZZ,161,10
0NQ03ZZ,161,10
0NQ04ZZ,161,10
0NQ10ZZ,161,10
0NQ13ZZ,161,10
0NQ14ZZ,161,10
0NQ20ZZ,161,10
0NQ23ZZ,161,10
0NQ24ZZ,161,10
0NQ2XZZ,161,10
0NQ30ZZ,161,10
0NQ33ZZ,161,10
0NQ34ZZ,161,10
0NQ40ZZ,161,10
0NQ43ZZ,161,10
0NQ44ZZ,161,10
0NQ50ZZ,161,10
0NQ53ZZ,161,10
0NQ54ZZ,161,10
0NQ60ZZ,161,10
0NQ63ZZ,161,10
0NQ64ZZ,161,10
0NQ70ZZ,161,10
0NQ73ZZ,161,10
0NQ74ZZ,161,10
0NQ80ZZ,161,10
0NQ83ZZ,161,10
0NQ84ZZ,161,10
0NQ8XZZ,161,10
0NQC0ZZ,161,10
0NQC3ZZ,161,10
0NQC4ZZ,161,10
0NQD0ZZ,161,10
0NQD3ZZ,161,10
0NQD4ZZ,161,10
0NQDXZZ,161,10
0NQF0ZZ,161,10
0NQF3ZZ,161,10
0NQF4ZZ,161,10
0NQG0ZZ,161,10
0NQG3ZZ,161,10
0NQG4ZZ,161,10
0NQH0ZZ,161,10
0NQH3ZZ,161,10
0NQH4ZZ,161,10
0NQJ0ZZ,161,10
0NQJ3ZZ,161,10
0NQJ4ZZ,161,10
0NQK0ZZ,161,10
0NQK3ZZ,161,10
0NQK4ZZ,161,10
0NQL0ZZ,161,10
0NQL3ZZ,161,10
0NQL4ZZ,161,10
0NQM0ZZ,161,10
0NQM3ZZ,161,10
0NQM4ZZ,161,10
0NQN0ZZ,161,10
0NQN3ZZ,161,10
0NQN4ZZ,161,10
0NQP0ZZ,161,10
0NQP3ZZ,161,10
0NQP4ZZ,161,10
0NQQ0ZZ,161,10
0NQQ3ZZ,161,10
0NQQ4ZZ,161,10
0NQR0ZZ,161,10
0NQR3ZZ,161,10
0NQR4ZZ,161,10
0NQS0ZZ,161,10
0NQS3ZZ,161,10
0NQS4ZZ,161,10
0NQSXZZ,161,10
0NQT0ZZ,161,10
0NQT3ZZ,161,10
0NQT4ZZ,161,10
0NQV0ZZ,161,10
0NQV3ZZ,161,10
0NQV4ZZ,161,10
0NQX0ZZ,161,10
0NQX3ZZ,161,10
0NQX4ZZ,161,10
0NR007Z,161,10
0NR00JZ,161,10
0NR00KZ,161,10
0NR037Z,161,10
0NR03JZ,161,10
0NR03KZ,161,10
0NR047Z,161,10
0NR04JZ,161,10
0NR04KZ,161,10
0NR107Z,161,10
0NR10JZ,161,10
0NR10KZ,161,10
0NR137Z,161,10
0NR13JZ,161,10
0NR13KZ,161,10
0NR147Z,161,10
0NR14JZ,161,10
0NR14KZ,161,10
0NR207Z,161,10
0NR20JZ,161,10
0NR20KZ,161,10
0NR237Z,161,10
0NR23JZ,161,10
0NR23KZ,161,10
0NR247Z,161,10
0NR24JZ,161,10
0NR24KZ,161,10
0NR307Z,161,10
0NR30JZ,161,10
0NR30KZ,161,10
0NR337Z,161,10
0NR33JZ,161,10
0NR33KZ,161,10
0NR347Z,161,10
0NR34JZ,161,10
0NR34KZ,161,10
0NR407Z,161,10
0NR40JZ,161,10
0NR40KZ,161,10
0NR437Z,161,10
0NR43JZ,161,10
0NR43KZ,161,10
0NR447Z,161,10
0NR44JZ,161,10
0NR44KZ,161,10
0NR507Z,161,10
0NR50JZ,161,10
0NR50KZ,161,10
0NR537Z,161,10
0NR53JZ,161,10
0NR53KZ,161,10
0NR547Z,161,10
0NR54JZ,161,10
0NR54KZ,161,10
0NR607Z,161,10
0NR60JZ,161,10
0NR60KZ,161,10
0NR637Z,161,10
0NR63JZ,161,10
0NR63KZ,161,10
0NR647Z,161,10
0NR64JZ,161,10
0NR64KZ,161,10
0NR707Z,161,10
0NR70JZ,161,10
0NR70KZ,161,10
0NR737Z,161,10
0NR73JZ,161,10
0NR73KZ,161,10
0NR747Z,161,10
0NR74JZ,161,10
0NR74KZ,161,10
0NR807Z,161,10
0NR80JZ,161,10
0NR80KZ,161,10
0NR837Z,161,10
0NR83JZ,161,10
0NR83KZ,161,10
0NR847Z,161,10
0NR84JZ,161,10
0NR84KZ,161,10
0NRC07Z,161,10
0NRC0JZ,161,10
0NRC0KZ,161,10
0NRC37Z,161,10
0NRC3JZ,161,10
0NRC3KZ,161,10
0NRC47Z,161,10
0NRC4JZ,161,10
0NRC4KZ,161,10
0NRD07Z,161,10
0NRD0JZ,161,10
0NRD0KZ,161,10
0NRD37Z,161,10
0NRD3JZ,161,10
0NRD3KZ,161,10
0NRD47Z,161,10
0NRD4JZ,161,10
0NRD4KZ,161,10
0NRF07Z,161,10
0NRF0JZ,161,10
0NRF0KZ,161,10
0NRF37Z,161,10
0NRF3JZ,161,10
0NRF3KZ,161,10
0NRF47Z,161,10
0NRF4JZ,161,10
0NRF4KZ,161,10
0NRG07Z,161,10
0NRG0JZ,161,10
0NRG0KZ,161,10
0NRG37Z,161,10
0NRG3JZ,161,10
0NRG3KZ,161,10
0NRG47Z,161,10
0NRG4JZ,161,10
0NRG4KZ,161,10
0NRH07Z,161,10
0NRH0JZ,161,10
0NRH0KZ,161,10
0NRH37Z,161,10
0NRH3JZ,161,10
0NRH3KZ,161,10
0NRH47Z,161,10
0NRH4JZ,161,10
0NRH4KZ,161,10
0NRJ07Z,161,10
0NRJ0JZ,161,10
0NRJ0KZ,161,10
0NRJ37Z,161,10
0NRJ3JZ,161,10
0NRJ3KZ,161,10
0NRJ47Z,161,10
0NRJ4JZ,161,10
0NRJ4KZ,161,10
0NRK07Z,161,10
0NRK0JZ,161,10
0NRK0KZ,161,10
0NRK37Z,161,10
0NRK3JZ,161,10
0NRK3KZ,161,10
0NRK47Z,161,10
0NRK4JZ,161,10
0NRK4KZ,161,10
0NRL07Z,161,10
0NRL0JZ,161,10
0NRL0KZ,161,10
0NRL37Z,161,10
0NRL3JZ,161,10
0NRL3KZ,161,10
0NRL47Z,161,10
0NRL4JZ,161,10
0NRL4KZ,161,10
0NRM07Z,161,10
0NRM0JZ,161,10
0NRM0KZ,161,10
0NRM37Z,161,10
0NRM3JZ,161,10
0NRM3KZ,161,10
0NRM47Z,161,10
0NRM4JZ,161,10
0NRM4KZ,161,10
0NRN07Z,161,10
0NRN0JZ,161,10
0NRN0KZ,161,10
0NRN37Z,161,10
0NRN3JZ,161,10
0NRN3KZ,161,10
0NRN47Z,161,10
0NRN4JZ,161,10
0NRN4KZ,161,10
0NRP07Z,161,10
0NRP0JZ,161,10
0NRP0KZ,161,10
0NRP37Z,161,10
0NRP3JZ,161,10
0NRP3KZ,161,10
0NRP47Z,161,10
0NRP4JZ,161,10
0NRP4KZ,161,10
0NRQ07Z,161,10
0NRQ0JZ,161,10
0NRQ0KZ,161,10
0NRQ37Z,161,10
0NRQ3JZ,161,10
0NRQ3KZ,161,10
0NRQ47Z,161,10
0NRQ4JZ,161,10
0NRQ4KZ,161,10
0NRR07Z,161,10
0NRR0JZ,161,10
0NRR0KZ,161,10
0NRR37Z,161,10
0NRR3JZ,161,10
0NRR3KZ,161,10
0NRR47Z,161,10
0NRR4JZ,161,10
0NRR4KZ,161,10
0NRS07Z,161,10
0NRS0JZ,161,10
0NRS0KZ,161,10
0NRS37Z,161,10
0NRS3JZ,161,10
0NRS3KZ,161,10
0NRS47Z,161,10
0NRS4JZ,161,10
0NRS4KZ,161,10
0NRT07Z,161,10
0NRT0JZ,161,10
0NRT0KZ,161,10
0NRT37Z,161,10
0NRT3JZ,161,10
0NRT3KZ,161,10
0NRT47Z,161,10
0NRT4JZ,161,10
0NRT4KZ,161,10
0NRV07Z,161,10
0NRV0JZ,161,10
0NRV0KZ,161,10
0NRV37Z,161,10
0NRV3JZ,161,10
0NRV3KZ,161,10
0NRV47Z,161,10
0NRV4JZ,161,10
0NRV4KZ,161,10
0NRX07Z,161,10
0NRX0JZ,161,10
0NRX0KZ,161,10
0NRX37Z,161,10
0NRX3JZ,161,10
0NRX3KZ,161,10
0NRX47Z,161,10
0NRX4JZ,161,10
0NRX4KZ,161,10
0NT10ZZ,161,10
0NT20ZZ,161,10
0NT30ZZ,161,10
0NT40ZZ,161,10
0NT50ZZ,161,10
0NT60ZZ,161,10
0NT70ZZ,161,10
0NT80ZZ,161,10
0NTB0ZZ,161,10
0NTC0ZZ,161,10
0NTD0ZZ,161,10
0NTF0ZZ,161,10
0NTG0ZZ,161,10
0NTH0ZZ,161,10
0NTJ0ZZ,161,10
0NTK0ZZ,161,10
0NTL0ZZ,161,10
0NTM0ZZ,161,10
0NTN0ZZ,161,10
0NTP0ZZ,161,10
0NTQ0ZZ,161,10
0NTR0ZZ,161,10
0NTS0ZZ,161,10
0NTT0ZZ,161,10
0NTV0ZZ,161,10
0NTX0ZZ,161,10
0NU007Z,161,10
0NU00JZ,161,10
0NU00KZ,161,10
0NU037Z,161,10
0NU03JZ,161,10
0NU03KZ,161,10
0NU047Z,161,10
0NU04JZ,161,10
0NU04KZ,161,10
0NU107Z,161,10
0NU10JZ,161,10
0NU10KZ,161,10
0NU137Z,161,10
0NU13JZ,161,10
0NU13KZ,161,10
0NU147Z,161,10
0NU14JZ,161,10
0NU14KZ,161,10
0NU207Z,161,10
0NU20JZ,161,10
0NU20KZ,161,10
0NU237Z,161,10
0NU23JZ,161,10
0NU23KZ,161,10
0NU247Z,161,10
0NU24JZ,161,10
0NU24KZ,161,10
0NU307Z,161,10
0NU30JZ,161,10
0NU30KZ,161,10
0NU337Z,161,10
0NU33JZ,161,10
